brand,tee_url,polo_url,dress_shirt_url,jeans_url,dress_pants_url,sweater_url,outerwear_url,shoes_url,site_domain,search_url_on_file,source,note
Outerknown,https://www.outerknown.com/collections/mens-tees-henleys,https://www.outerknown.com/search?q=polo&f=extra.gender%3AMens,https://www.outerknown.com/collections/mens-shirts,https://www.outerknown.com/collections/mens-denim,https://www.outerknown.com/collections/mens-pants,https://www.outerknown.com/collections/mens-sweaters-sweatshirts,https://www.outerknown.com/collections/mens-outerwear,NONE,outerknown.com,https://www.outerknown.com/search?q=,"Live read in Chrome 2026-09-19 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json / /products/<h>.js where Shopify. Store root https://www.outerknown.com","Route: men's collections (Shopify) 4, parent 2, men's-filtered search 1 (polo). Domain correct (www.). polo = gender-filtered search (no men's polo collection; mens-polos empty); returns 5 items, 3 polos + 2 tees - accepted per ruling 19 Sep. dress_shirt = parent mens-shirts (button-ups mixed with thermals, a polo, and unisex Hightide Snap Shirt). jeans mens-denim and outerwear mens-outerwear carry unisex styles also listed in women's (Beachcomber/Craftsman jeans; Woolaroo Hoodie) - passed under ruling 1. dress_pants = parent mens-pants (no chino/trouser collection; jeans, sweats, one chino) - weak; brand may warrant NONE. shoes NONE left."
Patagonia,https://www.patagonia.com/shop/mens/tops/t-shirts,NC,https://www.patagonia.com/shop/mens/tops/button-down,NC,https://www.patagonia.com/shop/mens/bottoms/pants,https://www.patagonia.com/shop/mens/tops/sweaters,https://www.patagonia.com/shop/mens/jackets-vests,NONE,patagonia.com,https://www.patagonia.com/search/?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.patagonia.com","Routes: cat 4, NC 2, parent 1. Salesforce store, US (USD), no locale redirect. Invalid category slugs silently redirect to /shop/clothing-gear (watch for false passes). search_url_on_file https://www.patagonia.com/search/?q= works but has no gender facet, so no men's-filtered search route. Polo and jeans NC. tee (cat): Includes long-sleeve and technical tees || polo NC: No polo category (/shop/mens/tops/polos and /shop/mens/polos redirect to /shop/clothing-gear). Search has no gender filter and is  || dress_shirt (cat): No dress shirts; casual button-downs used || jeans NC: No jeans category in nav; /shop/mens/bottoms/jeans and /shop/mens-jeans redirect to /shop/clothing-gear. Search q=jeans has no gen || dress_pants (parent): No dress pants/chinos category; men's Pants parent mixes travel 5-pockets, hiking pants, joggers, jeans and rain pants || sweater (cat): Only 3 products live; cable-knit may be unisex-styled but filed in men's (R1) || outerwear (cat): Jackets & Vests (incl. fleece and vests). Finer subcats exist: /insulated, /rain-waterproof, /parkas-coats, /vests"
Finisterre,https://finisterre.com/en-us/collections/mens-t-shirts,NC,https://finisterre.com/en-us/collections/mens-shirts-polos,NC,https://finisterre.com/en-us/collections/mens-trousers-and-jeans,https://finisterre.com/en-us/collections/mens-knitwear,https://finisterre.com/en-us/collections/mens-outerwear-jackets,NONE,finisterre.com,https://finisterre.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: finisterre.com","Routes: coll 4, NC 2, parent 1. Shopify UK brand; US store is the /en-us/ locale subfolder on finisterre.com (not a separate domain); /en-us held on reload, no redirect. All tiles are mens- handles, no women/unisex tags. search_url_on_file lacks /en-us prefix (would serve UK store). Polo and jeans: appears not to make. tee (coll): Includes long-sleeve tees || polo NC: appears not to make (no men's polos currently sold despite 'Shirts & Polos' nav label) || dress_shirt (coll): No dress shirts; casual button-ups used (nav 'Shirts & Polos', contains no polos). Includes a work smock overshirt || jeans NC: appears not to make (only one denim pant; no jeans listing) || dress_pants (parent): No dress pants; parent Trousers & Jeans (chinos, carpenter/utility, wide trousers)"
Faherty,https://fahertybrand.com/collections/mens-tees-henleys,https://fahertybrand.com/collections/mens-polos,https://fahertybrand.com/collections/mens-shirts,https://fahertybrand.com/collections/mens-jeans,https://fahertybrand.com/collections/mens-coastline-chinos,https://fahertybrand.com/collections/mens-sweaters,https://fahertybrand.com/collections/mens-outerwear,https://fahertybrand.com/collections/mens-shoes,fahertybrand.com,https://fahertybrand.com/search?q=,"Live read in Chrome 2026-09-19 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json / /products/<h>.js where Shopify. Store root https://fahertybrand.com","Route: men's collections (Shopify). Domain correct. tee = parent 'T-Shirts & Henleys' (tees+henleys+polos, no tee-only collection); dress_shirt = button-ups (no dress shirts); jeans = men's Jeans collection (live, 5 tiles, not in nav; 3 of 5 are indigo stretch-terry 5-pockets rather than denim); dress_pants = Coastline Chino collection (single chino style; broader parent /collections/mens-pant-guide includes denim/lounge); outerwear includes fleece, blazers, vests; shoes = men's shoes, own-label loafers/chukkas first but mixed with third-party brands (Birkenstock, Saucony, Reef, Novesta) incl. items also tagged Unisex/Women - passed under the unisex-item reading (ruling 1)."
Rodd & Gunn,https://www.roddandgunn.com/us/clothing/t-shirts,https://www.roddandgunn.com/us/clothing/polos,https://www.roddandgunn.com/us/clothing/shirts,https://www.roddandgunn.com/us/clothing/jeans,https://www.roddandgunn.com/us/clothing/pants,https://www.roddandgunn.com/us/clothing/sweaters,https://www.roddandgunn.com/us/clothing/jackets-coats,https://www.roddandgunn.com/us/footwear,roddandgunn.com,https://www.roddandgunn.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.roddandgunn.com","Routes: cat 6, parent 2. Salesforce store; US store is /us/ path on www.roddandgunn.com (matches price-pass store_used). Men's-only brand. Tiles are JS-rendered; nav mega-menu contains featured product links that pollute naive DOM scrapes - verified via rendered grid. search_url_on_file lacks /us/ prefix (would not hit US store); US search is /us/Search-Show. dress_shirt (cat): No dress-shirt category; casual button-up Shirts used (subcat /overshirts exists) || dress_pants (parent): No dress pants category; Pants is a parent of chinos + jeans (title 'Shop Chinos and Slim Fit'). Suit trousers only under /us/clot || shoes (parent): Top-level Footwear (all shoes); nav subcats /us/footwear/boots, /sneakers, /casual-shoes, /dress-shoes etc. also exist"
Rowan,https://forrowan.com/collections/mens-t-shirts,NC,https://forrowan.com/collections/mens-shirts,NC,https://forrowan.com/collections/mens-pants-and-shorts,NONE,https://forrowan.com/collections/rowan-jackets,NONE,forrowan.com,https://forrowan.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: forrowan.com","Routes: cat 3, NC 2, parent 1. Shopify; men's + women's brand. search_url_on_file works but not gender-filterable. tee (cat): Includes one polo, LS tees and a thermal. products.json also lists a 'Kids Asher Pocket Tee' in /collections/men but not in first  || polo NC: appears not to make a polo range: single Henderson SS Polo filed in mens-t-shirts/mens-shirts; no polo collection; search not gend || dress_shirt (cat): No dress-shirt category; button-ups (casual wovens) incl. one polo || jeans NC: appears not to make men's jeans || dress_pants (parent): No dress pants; pants & shorts parent with chinos/twill pants plus sweats || outerwear (cat): Handle lacks 'mens' but is the men's nav Jackets link (women's is womens-jackets)"
Mizzen+Main,https://www.mizzenandmain.com/collections/t-shirts,https://www.mizzenandmain.com/collections/performance-polos,https://www.mizzenandmain.com/collections/dress-shirts,NC,https://www.mizzenandmain.com/collections/dress-pants,https://www.mizzenandmain.com/collections/sweaters,https://www.mizzenandmain.com/collections/outerwear,NONE,mizzenandmain.com,https://www.mizzenandmain.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.mizzenandmain.com","Routes: cat 6, NC 1. men's-only brand. Headless (non-Shopify JSON) storefront; category handles found via /sitemap page since header nav shows only a few. search_url_on_file works. tee (cat): men's-only brand; t-shirts collection (from site /sitemap; top nav is minimal) || dress_shirt (cat): Top-nav Dress Shirts; includes Nash chambray shirts. (A narrower /collections/formal-dress-shirts also exists in sitemap, unverifi || jeans NC: appears not to make jeans || dress_pants (cat): Sitemap link /collections/suit-pants redirects here; dress-pants is the canonical handle || outerwear (cat): Includes vests and overshirts alongside jackets/topcoat"
State & Liberty,https://stateandliberty.com/collections/athletic-fit-t-shirts,https://stateandliberty.com/collections/athletic-fit-polos,https://stateandliberty.com/collections/athletic-fit-dress-shirts,https://stateandliberty.com/collections/athletic-fit-jeans,https://stateandliberty.com/collections/athletic-fit-stretch-dress-pants,https://stateandliberty.com/collections/sweaters,https://stateandliberty.com/collections/outerwear,NONE,stateandliberty.com,https://stateandliberty.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: stateandliberty.com",Routes: cat 7. men's-only brand; Shopify; no locale issues. tee (cat): men's-only brand || jeans (cat): Only 6 jeans; a gift-card tile appears at the end || outerwear (cat): Nav 'Outerwear' link; finer athletic-fit-overcoats / performance-stretch-jackets also exist
Rhone,https://www.rhone.com/collections/mens-tees-collection/,https://www.rhone.com/collections/mens-polo-shirts/,https://www.rhone.com/collections/mens-button-down-shirts/,NONE,https://www.rhone.com/collections/mens-dress-pants/,https://www.rhone.com/collections/mens-sweaters/,https://www.rhone.com/collections/mens-jackets-vests/,NONE,rhone.com,https://www.rhone.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.rhone.com","Routes: cat 6. Men's + women's brand; non-Shopify-JSON storefront; collections use trailing slash. search works (/search?q= -> /search/). tee (cat): Includes a henley and LS tees. Trailing slash is the site's canonical form || polo (cat): Only 6 polos rendered initially; includes knit/sweater polos || dress_shirt (cat): No dress-shirt category; Tops > Button-downs used (Commuter shirts are its dress-shirt line) || dress_pants (cat): Pants > 'Elevated' tab; handle is mens-dress-pants || sweater (cat): Includes knit hoodies and sweater polos || outerwear (cat): Tops > Outerwear tab; mixed with 1/4 zips, shackets, blazers and vests (47 items). First tile lifestyle photo shows a woman in bac"
J.Lindeberg,https://www.jlindebergusa.com/collections/mens-fashion-tops-1,https://www.jlindebergusa.com/collections/mens-golf-polos-tops,https://www.jlindebergusa.com/collections/mens-fashion-shirts-1,https://www.jlindebergusa.com/collections/mens-fashion-jeans-1,https://www.jlindebergusa.com/collections/mens-fashion-pants-1,https://www.jlindebergusa.com/collections/mens-fashion-sweaters,https://www.jlindebergusa.com/collections/mens-fashion-outerwear-1,NONE,jlindeberg.com,https://www.jlindebergusa.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.jlindebergusa.com","Routes: cat 5, parent 2. site_domain on file jlindeberg.com is the global (non-US) store and does not redirect; US store is www.jlindebergusa.com (Shopify; matches price-pass store). search_url_on_file works. Handles carry '-1' suffixes. tee (cat): Men > Fashion > Tops (jersey tops: tees + a turtleneck). /collections/all-mens-t-shirts also exists (not in nav, unverified render || polo (parent): Men > Golf > Polos & Tops: mostly polos plus tech tops. /collections/all-mens-polos (not in nav) is mixed with Scottie/Hale t-shir || dress_shirt (cat): No dress-shirt category; Fashion > Shirts = button-ups incl. resort shirts || jeans (cat): Only 4 tiles live now || dress_pants (parent): No dress pants: Fashion > Tailoring (mens-fashion-tailoring-1) renders 0 tiles (FAIL). Fashion > Pants is pants + shorts (chinos/l"
TravisMathew,https://www.travismathew.com/collections/mens-tees,https://www.travismathew.com/collections/mens-polos,https://www.travismathew.com/collections/mens-button-ups,https://www.travismathew.com/collections/mens-jeans,https://www.travismathew.com/collections/mens-pants,NC,https://www.travismathew.com/collections/mens-outerwear,https://www.travismathew.com/collections/footwear,travismathew.com,https://www.travismathew.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: travismathew.com","Routes: cat 6, parent 1, NC 1. Shopify; site serves on bare travismathew.com (www redirects). Men's + small women's line. Email-capture modal on load (dismissed with Escape). search_url_on_file works but has no gender filter. tee (cat): Includes a henley and LS tees || dress_shirt (cat): No dress-shirt category; button-ups (casual/tech wovens, one shirt jacket) || jeans (cat): Small listing: essentially one jean style in multiple colours || dress_pants (parent): No dress pants; Bottoms > Pants is tech/golf pants + chino, with a jean and a jogger mixed in; parent || sweater NC: gender not separable: men's-nav Sweaters link is a unisex product-line page with women's items (bralette, dress, long cardigan) in || outerwear (cat): Mixed with quarter-zips and vests; jackets-only alt /collections/mens-jackets (Stretchknit Bomber, Palisades Puffer, Highlander, P || shoes (cat): Top-nav Shoes / 'Shop All Shoes' link; handle 'footwear' lacks 'mens' but all tiles are men's shoes (no women's footwear seen)"
